s12-14,adaptive_acc,"cheivcngry","1:03:41 PM","2/2/2006","1:45:55 PM",Adaptive,"No",Accuracy,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,9,54,0,"00:10:00","00:28:03",0,0,1,2,Low,0.872,0.098,0.03,0.158,High,0,0.009,0.99,1.99,Low,0.072,0.599,0.328,1.256,Medium,0.006,0.221,0.773,1.767,Low,0,0.01,0.99,1.99,Low,0,0.006,0.994,1.994,Low,0,0.066,0.934,1.933,Low,0.007,0.099,0.894,1.887,Low,0.001,0.042,0.957,1.956,Low,0.04,0.423,0.537,1.498,Low,0.036,0.452,0.513,1.477,Low,0.442,0.465,0.093,0.651,Medium,0.053,0.175,0.772,1.72,Low,0.038,0.319,0.644,1.606,Low,0.001,0.047,0.952,1.951,Low,0.03,0.304,0.666,1.636,Low,0.001,0.07,0.929,1.928,Low
s12-15,adaptive_full,"evpneqbenzverm","1:03:30 PM","2/2/2006","2:00:39 PM",Adaptive,"No",full,"Time limit and number of items","00:45:00",  63,"Exit","Geometric",63,  63,3,17,43,"00:10:00","00:44:47",0,0.015,0.985,1.985,Low,0.863,0.105,0.032,0.17,High,0.001,0.012,0.987,1.985,Low,0.573,0.374,0.053,0.48,High,0,0.016,0.984,1.984,Low,0.011,0.093,0.896,1.886,Low,0.003,0.033,0.964,1.961,Low,0.059,0.574,0.367,1.307,Medium,0.001,0.033,0.966,1.965,Low,0.001,0.021,0.978,1.978,Low,0.189,0.433,0.378,1.189,Medium,0.016,0.384,0.6,1.585,Low,0.41,0.491,0.099,0.689,Medium,0.045,0.162,0.793,1.748,Low,0.029,0.284,0.687,1.658,Low,0.013,0.126,0.861,1.848,Low,0.003,0.08,0.917,1.914,Low,0.025,0.272,0.704,1.679,Low
s12-16,linear_full,"fgrcunavrwvzrarm","1:03:13 PM","2/2/2006","2:01:31 PM",Linear,"No",full,"Time limit and number of items","00:45:00",NA,"Exit","NA",63,63,11,29,23,"00:10:00","00:42:58",0.001,0.017,0.983,1.982,Low,0.878,0.094,0.028,0.15,High,0,0.006,0.993,1.993,Low,0.082,0.594,0.323,1.241,Medium,0.031,0.304,0.665,1.634,Low,0,0.011,0.989,1.989,Low,0,0.011,0.988,1.988,Low,0.237,0.664,0.099,0.862,Medium,0.003,0.051,0.946,1.942,Low,0.001,0.027,0.973,1.972,Low,0.039,0.422,0.539,1.5,Low,0.054,0.487,0.459,1.405,Medium,0.471,0.442,0.088,0.617,High,0.062,0.186,0.752,1.689,Low,0.052,0.342,0.606,1.554,Low,0.068,0.242,0.689,1.621,Low,0.012,0.137,0.851,1.839,Low,0.045,0.214,0.741,1.696,Low
s12-17,linear_full,"fhfflzbeiryv","1:03:48 PM","2/2/2006","2:00:16 PM",Linear,"No",full,"Time limit and number of items","00:45:00",NA,"Exit","NA",63,63,13,50,0,"00:10:00","00:39:49",0,0,1,2,Low,0.864,0.104,0.032,0.168,High,0.001,0.018,0.981,1.98,Low,0.018,0.402,0.58,1.561,Low,0,0.063,0.937,1.936,Low,0,0.025,0.975,1.975,Low,0,0.026,0.974,1.974,Low,0.001,0.208,0.792,1.791,Low,0.002,0.039,0.959,1.957,Low,0,0.014,0.986,1.986,Low,0.348,0.55,0.101,0.753,Medium,0.019,0.396,0.585,1.566,Low,0.412,0.489,0.099,0.686,Medium,0.045,0.163,0.792,1.747,Low,0.028,0.288,0.684,1.656,Low,0.022,0.25,0.728,1.705,Low,0.004,0.107,0.89,1.886,Low,0,0.033,0.967,1.966,Low
s13-01,adaptive_full,"nfunagvorexryrl","8:18:56 AM","2/3/2006","9:13:08 AM",Adaptive,"No",full,"Time limit and number of items","00:45:00",  63,"Exit","Geometric",63,  63,19,21,23,"00:10:00","00:44:60",0.046,0.489,0.465,1.419,Medium,0.92,0.064,0.016,0.095,High,0.002,0.025,0.973,1.97,Low,0.791,0.198,0.011,0.22,High,0.373,0.548,0.08,0.707,Medium,0.389,0.415,0.196,0.807,Medium,0.001,0.015,0.984,1.984,Low,0.803,0.193,0.004,0.2,High,0.013,0.133,0.854,1.84,Low,0.032,0.233,0.734,1.702,Low,0.196,0.43,0.373,1.177,Medium,0.335,0.559,0.106,0.771,Medium,0.773,0.194,0.033,0.26,High,0.223,0.302,0.475,1.252,Low,0.349,0.423,0.227,0.878,Medium,0.02,0.213,0.767,1.747,Low,0.015,0.159,0.825,1.81,Low,0.005,0.102,0.892,1.887,Low
s13-02,linear_full,"nyoregbnyinerm","8:16:06 AM","2/3/2006","8:45:19 AM",Linear,"No",full,"Time limit and number of items","00:45:00",NA,"Exit","NA",63,63,10,53,0,"00:10:00","00:20:46",0,0,1,2,Low,0.872,0.098,0.03,0.158,High,0,0.003,0.996,1.996,Low,0.018,0.402,0.579,1.561,Low,0.006,0.221,0.773,1.767,Low,0.045,0.304,0.651,1.606,Low,0,0.003,0.997,1.997,Low,0,0.039,0.961,1.961,Low,0,0.021,0.979,1.979,Low,0,0.004,0.996,1.996,Low,0.038,0.422,0.54,1.502,Low,0.036,0.452,0.513,1.477,Low,0.442,0.465,0.093,0.651,Medium,0.053,0.175,0.772,1.72,Low,0.038,0.319,0.644,1.606,Low,0.001,0.077,0.922,1.92,Low,0.001,0.052,0.948,1.947,Low,0,0.037,0.962,1.962,Low
s13-03,linear_full,"oenaqracrryr","8:16:57 AM","2/3/2006","9:09:31 AM",Linear,"No",full,"Time limit and number of items","00:45:00",NA,"Exit","NA",63,63,18,39,6,"00:10:00","00:44:60",0,0.004,0.996,1.996,Low,0.889,0.086,0.025,0.135,High,0,0.007,0.993,1.992,Low,0.074,0.598,0.327,1.253,Medium,0.062,0.515,0.423,1.361,Medium,0.009,0.151,0.84,1.832,Low,0.002,0.056,0.942,1.94,Low,0.058,0.759,0.183,1.125,Medium,0.001,0.031,0.968,1.967,Low,0,0.005,0.995,1.995,Low,0.039,0.422,0.538,1.499,Low,0.082,0.565,0.353,1.271,Medium,0.512,0.408,0.08,0.567,High,0.073,0.203,0.724,1.651,Low,0.065,0.385,0.55,1.485,Low,0,0.038,0.962,1.962,Low,0.002,0.088,0.91,1.908,Low,0.009,0.124,0.866,1.857,Low
s13-04,linear_full,"oevnaantnepvn","8:16:45 AM","2/3/2006","8:50:20 AM",Linear,"No",full,"Time limit and number of items","00:45:00",NA,"Exit","NA",63,63,28,35,0,"00:10:00","00:26:40",0.013,0.248,0.739,1.725,Low,0.914,0.068,0.018,0.104,High,0,0.015,0.984,1.984,Low,0.376,0.522,0.102,0.727,Medium,0.333,0.569,0.097,0.764,Medium,0.002,0.059,0.939,1.937,Low,0,0.003,0.997,1.997,Low,0.654,0.342,0.003,0.349,High,0.001,0.046,0.952,1.951,Low,0.005,0.087,0.908,1.904,Low,0.347,0.551,0.102,0.755,Medium,0.249,0.603,0.148,0.899,Medium,0.682,0.269,0.049,0.367,High,0.159,0.268,0.573,1.414,Low,0.222,0.441,0.337,1.115,Medium,0.876,0.12,0.004,0.129,High,0.001,0.044,0.955,1.954,Low,0.012,0.188,0.8,1.788,Low
s13-05,adaptive_full,"oevggnalgnlybe","8:17:06 AM","2/3/2006","8:50:14 AM",Adaptive,"No",full,"Time limit and number of items","00:45:00",  63,"Exit","Geometric",63,  63,12,49,0,"00:10:00","00:25:53",0,0.001,0.999,1.999,Low,0.864,0.104,0.032,0.167,High,0,0.002,0.998,1.998,Low,0.073,0.599,0.328,1.255,Medium,0,0.063,0.937,1.936,Low,0,0.01,0.99,1.99,Low,0,0.009,0.991,1.99,Low,0.031,0.746,0.223,1.192,Medium,0,0.029,0.971,1.97,Low,0.003,0.073,0.924,1.921,Low,0.008,0.227,0.765,1.757,Low,0.019,0.397,0.584,1.565,Low,0.413,0.489,0.099,0.686,Medium,0.045,0.163,0.792,1.747,Low,0.028,0.289,0.683,1.655,Low,0.001,0.067,0.932,1.93,Low,0.002,0.086,0.913,1.911,Low,0.002,0.082,0.916,1.915,Low
s13-06,adaptive_acc,"puryfrnfvzcfba","8:20:21 AM","2/3/2006","8:40:01 AM",Adaptive,"No",Accuracy,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,7,56,0,"00:10:00","00:13:35",0,0,1,2,Low,0.872,0.098,0.03,0.158,High,0,0.006,0.994,1.994,Low,0.018,0.402,0.58,1.561,Low,0.006,0.22,0.773,1.767,Low,0,0.01,0.99,1.99,Low,0,0.001,0.999,1.999,Low,0,0.152,0.848,1.848,Low,0.003,0.066,0.931,1.928,Low,0,0.027,0.973,1.973,Low,0.039,0.422,0.539,1.5,Low,0.035,0.452,0.513,1.477,Low,0.442,0.465,0.093,0.651,Medium,0.053,0.175,0.772,1.72,Low,0.038,0.319,0.644,1.606,Low,0.001,0.045,0.954,1.954,Low,0.013,0.212,0.775,1.762,Low,0,0.034,0.966,1.965,Low
s13-07,adaptive_acc,"plaguvnwbfrcu2","8:36:58 AM","2/3/2006","9:06:46 AM",Adaptive,"No",Accuracy,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,17,46,0,"00:10:00","00:23:33",0,0.004,0.996,1.996,Low,0.872,0.098,0.03,0.158,High,0.002,0.023,0.976,1.974,Low,0.02,0.402,0.578,1.558,Low,0.006,0.221,0.773,1.766,Low,0,0.01,0.99,1.99,Low,0.003,0.08,0.916,1.913,Low,0.066,0.776,0.158,1.093,Medium,0.032,0.224,0.744,1.713,Low,0.024,0.185,0.792,1.768,Low,0.011,0.234,0.755,1.745,Low,0.036,0.452,0.512,1.476,Low,0.443,0.464,0.093,0.649,Medium,0.053,0.175,0.771,1.718,Low,0.039,0.319,0.642,1.603,Low,0.033,0.282,0.685,1.652,Low,0.145,0.488,0.367,1.223,Medium,0,0.033,0.966,1.966,Low
s13-08,linear_full,"qnavryjnlavpx2","8:41:15 AM","2/3/2006","9:11:11 AM",Linear,"No",full,"Time limit and number of items","00:45:00",NA,"Exit","NA",63,63,24,39,0,"00:10:00","00:22:04",0.002,0.103,0.895,1.894,Low,0.876,0.095,0.029,0.153,High,0,0.003,0.997,1.997,Low,0.711,0.281,0.008,0.298,High,0.007,0.234,0.758,1.751,Low,0.07,0.329,0.601,1.531,Low,0.001,0.044,0.955,1.955,Low,0.325,0.647,0.028,0.702,Medium,0.001,0.046,0.953,1.951,Low,0,0.028,0.971,1.971,Low,0.001,0.102,0.897,1.896,Low,0.05,0.471,0.479,1.428,Low,0.485,0.43,0.085,0.6,High,0.071,0.191,0.737,1.666,Low,0.07,0.341,0.589,1.519,Low,0.046,0.329,0.625,1.579,Low,0.003,0.103,0.894,1.891,Low,0,0.034,0.966,1.965,Low
s13-09,adaptive_full,"rqhneqbybcrm","8:16:46 AM","2/3/2006","8:47:20 AM",Adaptive,"No",full,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,12,51,0,"00:10:00","00:20:35",0,0.001,0.999,1.999,Low,0.864,0.104,0.032,0.168,High,0,0.004,0.996,1.996,Low,0.019,0.402,0.579,1.561,Low,0,0.063,0.937,1.936,Low,0,0.01,0.99,1.99,Low,0,0.017,0.983,1.983,Low,0.032,0.74,0.228,1.196,Medium,0.002,0.055,0.943,1.941,Low,0,0.023,0.977,1.977,Low,0.008,0.228,0.764,1.756,Low,0.019,0.396,0.584,1.565,Low,0.412,0.489,0.099,0.686,Medium,0.045,0.163,0.792,1.747,Low,0.028,0.289,0.684,1.656,Low,0.008,0.153,0.839,1.831,Low,0.008,0.18,0.812,1.804,Low,0.002,0.081,0.917,1.915,Low
s13-10,adaptive_full,"VnaAlnguv","8:15:56 AM","2/3/2006","9:10:36 AM",Adaptive,"No",full,"Time limit and number of items","00:45:00",  63,"Exit","Geometric",63,  63,12,18,33,"00:10:00","00:44:60",0.016,0.286,0.699,1.683,Low,0.915,0.067,0.017,0.102,High,0.002,0.018,0.981,1.979,Low,0.687,0.275,0.038,0.351,High,0.339,0.566,0.095,0.756,Medium,0.007,0.091,0.902,1.895,Low,0.002,0.03,0.968,1.966,Low,0.696,0.289,0.015,0.319,High,0.005,0.074,0.922,1.917,Low,0.008,0.113,0.879,1.872,Low,0.192,0.432,0.376,1.184,Medium,0.261,0.597,0.142,0.881,Medium,0.695,0.258,0.047,0.352,High,0.168,0.273,0.559,1.391,Low,0.24,0.439,0.321,1.081,Medium,0.25,0.451,0.299,1.049,Medium,0.005,0.101,0.894,1.89,Low,0.028,0.214,0.759,1.731,Low
s13-11,adaptive_full,"wrnalirfqrebfr","8:15:24 AM","2/3/2006","8:55:16 AM",Adaptive,"No",full,"Time limit and number of items","00:45:00",  63,"Exit","Geometric",63,  63,14,47,0,"00:10:00","00:31:20",0,0.001,0.999,1.999,Low,0.889,0.086,0.025,0.136,High,0,0.003,0.997,1.996,Low,0.019,0.402,0.579,1.56,Low,0.061,0.515,0.423,1.362,Medium,0,0.01,0.99,1.99,Low,0.001,0.047,0.951,1.95,Low,0.045,0.746,0.209,1.165,Medium,0.002,0.053,0.945,1.944,Low,0,0.02,0.98,1.98,Low,0.001,0.102,0.897,1.895,Low,0.082,0.565,0.354,1.272,Medium,0.512,0.409,0.08,0.568,High,0.072,0.203,0.725,1.653,Low,0.064,0.385,0.551,1.488,Low,0.04,0.301,0.659,1.619,Low,0.008,0.173,0.819,1.811,Low,0.009,0.188,0.803,1.793,Low
s13-12,linear_full,"wbunaandhrmnqn","8:16:56 AM","2/3/2006","9:11:44 AM",Linear,"No",full,"Time limit and number of items","00:45:00",NA,"Exit","NA",63,63,37,19,7,"00:10:00","00:44:60",0.61,0.371,0.019,0.409,High,0.94,0.049,0.01,0.07,High,0.013,0.125,0.863,1.85,Low,0.997,0.003,0,0.003,High,0.945,0.054,0,0.055,High,0.723,0.249,0.028,0.305,High,0,0.006,0.994,1.994,Low,0.998,0.002,0,0.002,High,0.082,0.329,0.589,1.506,Low,0.087,0.408,0.505,1.418,Low,0.643,0.334,0.023,0.38,High,0.734,0.261,0.005,0.272,High,0.969,0.029,0.002,0.033,High,0.431,0.369,0.199,0.768,High,0.795,0.19,0.016,0.221,High,0.321,0.48,0.198,0.877,Medium,0.057,0.256,0.687,1.629,Low,0.691,0.235,0.074,0.383,High
s13-13,adaptive_acc,"wbetrgbeerf","8:17:07 AM","2/3/2006","8:45:19 AM",Adaptive,"No",Accuracy,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,14,49,0,"00:10:00","00:21:47",0,0.001,0.999,1.999,Low,0.908,0.072,0.019,0.111,High,0,0.004,0.996,1.996,Low,0.019,0.402,0.579,1.56,Low,0.298,0.589,0.114,0.816,Medium,0,0.01,0.99,1.99,Low,0,0.007,0.993,1.993,Low,0.061,0.807,0.132,1.071,Medium,0.003,0.069,0.928,1.925,Low,0,0.01,0.99,1.99,Low,0.008,0.228,0.764,1.756,Low,0.171,0.642,0.187,1.017,Medium,0.596,0.34,0.064,0.468,High,0.101,0.236,0.663,1.562,Low,0.107,0.453,0.44,1.333,Medium,0.002,0.084,0.914,1.912,Low,0.014,0.227,0.759,1.745,Low,0,0.037,0.963,1.962,Low
s13-14,adaptive_full,"wbfrqrytnqb","8:17:09 AM","2/3/2006","8:49:46 AM",Adaptive,"No",full,"Time limit and number of items","00:45:00",  63,"Exit","Geometric",63,  63,16,46,0,"00:10:00","00:26:12",0,0.002,0.998,1.998,Low,0.889,0.086,0.025,0.136,High,0.001,0.016,0.983,1.982,Low,0.019,0.402,0.579,1.559,Low,0.062,0.515,0.423,1.362,Medium,0,0.01,0.99,1.99,Low,0,0.007,0.993,1.993,Low,0.079,0.776,0.145,1.065,Medium,0.008,0.096,0.896,1.888,Low,0,0.017,0.983,1.983,Low,0.142,0.578,0.279,1.137,Medium,0.082,0.565,0.353,1.271,Medium,0.512,0.408,0.08,0.568,High,0.072,0.203,0.725,1.652,Low,0.064,0.385,0.551,1.487,Low,0.127,0.447,0.426,1.299,Medium,0.028,0.288,0.684,1.655,Low,0,0.018,0.982,1.982,Low
s13-15,adaptive_acc,"xngrnenshffryy","8:16:47 AM","2/3/2006","9:12:47 AM",Adaptive,"No",Accuracy,"Time limit and number of items","00:45:00",  63,"Exit","Geometric",63,  63,14,31,16,"00:10:00","00:44:60",0,0.005,0.995,1.995,Low,0.889,0.086,0.025,0.135,High,0.001,0.01,0.99,1.989,Low,0.02,0.402,0.577,1.557,Low,0.062,0.515,0.423,1.361,Medium,0.001,0.032,0.967,1.967,Low,0.001,0.017,0.982,1.981,Low,0.162,0.765,0.073,0.91,Medium,0.001,0.031,0.968,1.967,Low,0.003,0.066,0.931,1.929,Low,0.187,0.434,0.379,1.192,Medium,0.083,0.565,0.353,1.27,Medium,0.513,0.408,0.08,0.567,High,0.073,0.203,0.724,1.651,Low,0.065,0.385,0.55,1.485,Low,0.201,0.486,0.313,1.112,Medium,0.002,0.082,0.916,1.914,Low,0.001,0.046,0.954,1.953,Low
s13-16,adaptive_acc,"fnzuhfgu","8:16:47 AM","2/3/2006","9:09:30 AM",Adaptive,"No",Accuracy,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,15,29,19,"00:10:00","00:44:60",0,0.015,0.985,1.985,Low,0.909,0.072,0.019,0.111,High,0,0.009,0.991,1.991,Low,0.442,0.517,0.041,0.598,Medium,0.299,0.588,0.113,0.814,Medium,0.001,0.034,0.966,1.965,Low,0.001,0.017,0.982,1.982,Low,0.098,0.805,0.096,0.998,Medium,0,0.022,0.977,1.977,Low,0,0.013,0.986,1.986,Low,0.187,0.434,0.38,1.193,Medium,0.175,0.64,0.185,1.011,Medium,0.6,0.337,0.063,0.463,High,0.104,0.237,0.659,1.555,Low,0.113,0.452,0.435,1.322,Medium,0.014,0.199,0.787,1.773,Low,0.001,0.046,0.954,1.953,Low,0,0.019,0.98,1.98,Low
s13-17,adaptive_acc,"gnznengubznf","8:16:46 AM","2/3/2006","8:54:12 AM",Adaptive,"No",Accuracy,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,11,52,0,"00:10:00","00:27:54",0,0.001,0.999,1.999,Low,0.864,0.104,0.032,0.168,High,0,0.002,0.998,1.998,Low,0.019,0.402,0.579,1.561,Low,0,0.063,0.937,1.936,Low,0,0.01,0.99,1.99,Low,0,0.008,0.992,1.992,Low,0.029,0.68,0.291,1.261,Medium,0.001,0.038,0.961,1.96,Low,0,0.011,0.989,1.989,Low,0.001,0.101,0.897,1.896,Low,0.019,0.397,0.584,1.565,Low,0.413,0.489,0.099,0.686,Medium,0.045,0.163,0.792,1.747,Low,0.028,0.289,0.683,1.656,Low,0.171,0.463,0.366,1.195,Medium,0.004,0.123,0.873,1.869,Low,0,0.044,0.956,1.956,Low
s13-18,linear_full,"jvyyvnzneovgb","8:17:14 AM","2/3/2006","8:51:48 AM",Linear,"No",full,"Time limit and number of items","00:45:00",NA,"Exit","NA",63,63,9,54,0,"00:10:00","00:23:19",0,0,1,2,Low,0.889,0.086,0.025,0.136,High,0,0.002,0.998,1.998,Low,0.018,0.402,0.579,1.561,Low,0.061,0.515,0.424,1.362,Medium,0,0.01,0.99,1.99,Low,0,0.003,0.997,1.997,Low,0.009,0.58,0.411,1.402,Medium,0.002,0.054,0.944,1.942,Low,0,0.02,0.98,1.98,Low,0.001,0.102,0.897,1.896,Low,0.082,0.565,0.354,1.272,Medium,0.511,0.409,0.08,0.569,High,0.072,0.202,0.726,1.653,Low,0.063,0.385,0.552,1.488,Low,0,0.031,0.969,1.969,Low,0.008,0.179,0.813,1.805,Low,0,0.025,0.975,1.975,Low
s14-01,adaptive_full,"nfuyrlcbjryy","10:40:30 AM","2/3/2006","11:35:00 AM",Adaptive,"No",full,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,11,9,43,"00:10:00","00:44:60",0.339,0.461,0.2,0.861,Medium,0.918,0.065,0.017,0.098,High,0.019,0.078,0.903,1.884,Low,0.896,0.092,0.011,0.115,High,0.124,0.607,0.269,1.145,Medium,0.234,0.295,0.471,1.238,Low,0.007,0.037,0.956,1.949,Low,0.967,0.033,0,0.034,High,0.102,0.268,0.63,1.528,Low,0.292,0.379,0.33,1.038,Medium,0.235,0.416,0.349,1.114,Medium,0.322,0.553,0.125,0.803,Medium,0.844,0.135,0.022,0.178,High,0.289,0.326,0.384,1.095,Low,0.488,0.364,0.148,0.66,High,0.508,0.377,0.114,0.606,High,0.108,0.262,0.631,1.523,Low,0.15,0.375,0.475,1.324,Low
s14-02,adaptive_full,"qrivaxbfgne","10:40:30 AM","2/3/2006","11:24:58 AM",Adaptive,"No",full,"Time limit and number of items","00:45:00",  63,"Exit","Geometric",63,  63,18,45,0,"00:10:00","00:34:30",0,0.001,0.999,1.999,Low,0.872,0.098,0.03,0.158,High,0.013,0.053,0.934,1.922,Low,0.019,0.402,0.579,1.561,Low,0.006,0.221,0.773,1.767,Low,0,0.025,0.975,1.975,Low,0.012,0.118,0.87,1.859,Low,0.007,0.5,0.493,1.486,Medium,0.017,0.105,0.878,1.861,Low,0.002,0.064,0.934,1.931,Low,0.371,0.532,0.097,0.726,Medium,0.036,0.452,0.513,1.477,Low,0.442,0.465,0.093,0.651,Medium,0.053,0.175,0.772,1.72,Low,0.038,0.319,0.644,1.606,Low,0.006,0.135,0.858,1.852,Low,0.034,0.266,0.7,1.666,Low,0.004,0.129,0.867,1.863,Low
s14-03,linear_full,"whyvrfryvzv","10:40:26 AM","2/3/2006","11:11:21 AM",Linear,"No",full,"Time limit and number of items","00:45:00",NA,"Exit","NA",63,63,18,45,0,"00:10:00","00:23:05",0,0.014,0.986,1.986,Low,0.873,0.098,0.03,0.157,High,0,0.002,0.998,1.998,Low,0.442,0.517,0.041,0.599,Medium,0.006,0.222,0.771,1.765,Low,0,0.01,0.99,1.99,Low,0,0.017,0.983,1.982,Low,0.102,0.779,0.119,1.017,Medium,0,0.022,0.978,1.978,Low,0,0.006,0.994,1.994,Low,0.008,0.227,0.765,1.757,Low,0.037,0.454,0.508,1.471,Low,0.448,0.46,0.092,0.644,Medium,0.055,0.177,0.768,1.713,Low,0.042,0.322,0.637,1.595,Low,0.121,0.444,0.435,1.313,Medium,0.001,0.052,0.948,1.947,Low,0.002,0.095,0.903,1.901,Low
s14-04,adaptive_acc,"znevffnenvavrev","10:40:22 AM","2/3/2006","11:11:22 AM",Adaptive,"No",Accuracy,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,16,47,0,"00:10:00","00:23:31",0,0.002,0.998,1.998,Low,0.872,0.098,0.03,0.158,High,0,0.004,0.996,1.996,Low,0.209,0.655,0.136,0.928,Medium,0.006,0.221,0.773,1.766,Low,0.001,0.064,0.935,1.934,Low,0.003,0.084,0.913,1.909,Low,0.004,0.438,0.558,1.553,Low,0.001,0.048,0.951,1.949,Low,0,0.03,0.97,1.969,Low,0.001,0.102,0.897,1.895,Low,0.036,0.452,0.512,1.476,Low,0.443,0.464,0.093,0.65,Medium,0.053,0.175,0.772,1.719,Low,0.038,0.319,0.643,1.605,Low,0.003,0.091,0.906,1.904,Low,0.006,0.153,0.841,1.834,Low,0.01,0.196,0.794,1.783,Low
s14-05,linear_full,"zryyvffnpbyrzna","10:40:26 AM","2/3/2006","11:34:32 AM",Linear,"No",full,"Time limit and number of items","00:45:00",NA,"Exit","NA",63,63,21,32,10,"00:10:00","00:44:60",0.014,0.089,0.897,1.883,Low,0.893,0.084,0.024,0.131,High,0.001,0.016,0.983,1.982,Low,0.137,0.565,0.298,1.161,Medium,0.068,0.526,0.406,1.338,Medium,0.006,0.091,0.904,1.898,Low,0,0.004,0.996,1.996,Low,0.287,0.646,0.067,0.78,Medium,0.003,0.047,0.95,1.947,Low,0.084,0.284,0.632,1.547,Low,0.348,0.551,0.102,0.754,Medium,0.107,0.567,0.327,1.22,Medium,0.551,0.376,0.073,0.522,High,0.095,0.217,0.688,1.593,Low,0.106,0.391,0.502,1.396,Low,0.195,0.47,0.334,1.139,Medium,0.004,0.087,0.91,1.906,Low,0.072,0.229,0.699,1.626,Low
s14-06,adaptive_acc,"avpbyrtbbqnyr","10:40:28 AM","2/3/2006","11:27:33 AM",Adaptive,"No",Accuracy,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,18,45,0,"00:10:00","00:38:48",0,0.005,0.995,1.995,Low,0.872,0.098,0.03,0.157,High,0,0.005,0.995,1.995,Low,0.075,0.598,0.327,1.252,Medium,0.006,0.221,0.772,1.766,Low,0,0.026,0.974,1.974,Low,0,0.008,0.992,1.992,Low,0.299,0.68,0.021,0.722,Medium,0.001,0.042,0.957,1.956,Low,0.002,0.056,0.943,1.941,Low,0.039,0.422,0.539,1.501,Low,0.036,0.453,0.511,1.475,Low,0.444,0.463,0.093,0.648,Medium,0.054,0.176,0.771,1.717,Low,0.039,0.32,0.641,1.602,Low,0.003,0.103,0.893,1.89,Low,0.004,0.13,0.865,1.861,Low,0,0.038,0.962,1.962,Low
s15-01,linear_full,"nylffnyhavat","12:46:56 PM","2/3/2006","1:37:43 PM",Linear,"No",full,"Time limit and number of items","00:45:00",NA,"Exit","NA",63,63,26,37,0,"00:10:00","00:44:33",0.005,0.156,0.839,1.834,Low,0.87,0.099,0.03,0.16,High,0.001,0.011,0.988,1.988,Low,0.727,0.265,0.008,0.28,High,0.001,0.071,0.928,1.927,Low,0.024,0.204,0.772,1.748,Low,0.001,0.04,0.959,1.959,Low,0.456,0.528,0.016,0.56,Medium,0.006,0.085,0.909,1.903,Low,0.017,0.157,0.826,1.808,Low,0.041,0.423,0.537,1.496,Low,0.034,0.437,0.529,1.495,Low,0.48,0.434,0.086,0.607,High,0.072,0.189,0.739,1.668,Low,0.072,0.331,0.597,1.525,Low,0.147,0.455,0.398,1.251,Medium,0.013,0.188,0.799,1.786,Low,0,0.032,0.968,1.967,Low
s15-02,adaptive_full,"nagubalfhqavpx","12:46:58 PM","2/3/2006","1:28:43 PM",Adaptive,"No",full,"Time limit and number of items","00:45:00", 63,"Exit","Geometric",63, 63,17,46,0,"00:10:00","00:31:06",0,0.021,0.979,1.979,Low,0.863,0.105,0.032,0.169,High,0,0.004,0.996,1.996,Low,0.446,0.514,0.041,0.595,Medium,0,0.016,0.984,1.984,Low,0,0.011,0.989,1.989,Low,0,0.015,0.985,1.985,Low,0.263,0.705,0.032,0.769,Medium,0.003,0.063,0.934,1.932,Low,0.004,0.083,0.913,1.909,Low,0.008,0.228,0.764,1.756,Low,0.016,0.386,0.598,1.582,Low,0.413,0.489,0.099,0.686,Medium,0.046,0.163,0.791,1.745,Low,0.03,0.286,0.684,1.654,Low,0.021,0.24,0.74,1.719,Low,0.011,0.195,0.794,1.784,Low,0,0.03,0.97,1.97,Low
s15-03,linear_full,"fgrjneg","12:48:05 PM","2/3/2006","1:27:37 PM",Linear,"No",full,"Time limit and number of items","00:45:00",NA,"Exit","NA",63,63,42,21,0,"00:10:00","00:33:40",0.892,0.107,0.001,0.109,High,0.942,0.048,0.01,0.068,High,0.001,0.067,0.932,1.931,Low,0.999,0.001,0,0.001,High,0.95,0.05,0,0.05,High,0.814,0.176,0.01,0.196,High,0,0.013,0.987,1.987,Low,1,0,0,0,High,0.407,0.476,0.117,0.71,Medium,0.46,0.446,0.094,0.633,High,0.003,0.118,0.879,1.875,Low,0.779,0.218,0.002,0.223,High,0.985,0.014,0.001,0.015,High,0.468,0.373,0.158,0.69,High,0.879,0.117,0.004,0.125,High,0.883,0.113,0.004,0.12,High,0.527,0.378,0.095,0.568,High,0.248,0.513,0.238,0.99,Medium
